Date,text,Tickers,Sentiment,label,Pct_Change
2010-06-21,Dollar Volatility Increases Ahead of U.S. CPI Data with Bearish Outlook,"[""['DXY', 'ACWI']""]",{'ACWI': 0},neutral,{'ACWI': 0.0031877285562784685}
2011-10-04,"U.S. Stocks Rally, S&P 500 Gains 4.1% in Final Hour","[""['SPY']""]",{'SPY': 1},positive,{'SPY': 0.02192275874446037}
2010-12-24, Nissan and Advantest Corp. Shares Decline in Tokyo,"[""['NSANY', 'ATEYY']""]","{'NSANY': 0, 'ATEYY': 0}",neutral,"{'NSANY': 0.0021139156457883335, 'ATEYY': 0.0053596914130655815}"
2010-09-30,Technology Sector Leads September Rally but Falls in Daily Trading,"[""['XLK']""]",{'XLK': 0},neutral,{'XLK': -0.0038943288066707327}
2010-11-04,"Qualcomm Forecasts Higher Earnings, Surpassing Analyst Estimates","[""['QCOM']""]",{'QCOM': 1},positive,{'QCOM': 0.05799986179505012}
2010-08-18,Energy Sector Falls 1.1% Amidst Overall Market Rise,"[""['XLE']""]",{'XLE': -1},negative,{'XLE': -0.00958895594916842}
2011-07-19,IBM and Coca-Cola Report Higher-Than-Estimated Results,"[""['IBM', 'KO']""]","{'IBM': 1, 'KO': 1}",positive,"{'IBM': 0.05665210729894876, 'KO': 0.032776719174712365}"
2011-08-11,U.S. Stocks Surge on Unexpected Drop in Jobless Claims,"[""['SPY']""]",{'SPY': 1},positive,{'SPY': 0.04488360963903881}
2010-08-16, Copper and Lead Prices Surge on Commodity Markets,"[""['HG=F', 'LD=F']""]",{'HG=F': 1},positive,{'HG=F': 0.007842552661984081}
2010-07-15,U.S. Stocks Recover Early Losses; S&P 500 Rises 0.1%,"[""['SPY']""]",{'SPY': 0},neutral,{'SPY': 0.00027396406044100097}
2010-02-12,U.S. Retail Sales Exceed Forecasts with January Rise,"[""['SPY']""]",{'SPY': 0},neutral,{'SPY': -0.00083264160076435}
2011-04-14, Treasury Note Yields Fluctuate in U.S. Market,"[""['^GSPC']""]",{'^GSPC': 0},neutral,{'^GSPC': 8.367659155239515e-05}
2011-01-11, Hong Kong's Hang Seng Index and MSCI Asia-Pacific Index Climb,"[""['^HSI', 'AAXJ']""]","{'^HSI': 1, 'AAXJ': 1}",positive,"{'^HSI': 0.009906809396712957, 'AAXJ': 0.007628939702063908}"
2010-06-21,"VIX Carry Trades Lose Momentum, Exiting Markets","[""['^VIX']""]",{'^VIX': 1},positive,{'^VIX': 0.03883082957000328}
2011-08-15, Corn and Soybeans Prices Rise on Speculation of Crop Damage in the U.S.,"[""['CORN', 'SOYB']""]",{'CORN': 1},positive,{'CORN': 0.011423755242182532}
2011-04-28,"Dollar Weakens, Treasuries Gain as U.S. GDP Slows; Stocks Rise","[""['DXY', 'TLT', 'SPY']""]","{'TLT': 1, 'SPY': 1}",positive,"{'TLT': 0.007643489003885007, 'SPY': 0.0032426935207610086}"
2011-08-16,European Economic Growth Slows More Than Forecast in Q2,"[""['VGK']""]",{'VGK': -1},negative,{'VGK': -0.019214705378062802}
2010-04-26,Caterpillar and Whirlpool Lead Gains in U.S. Stocks with Strong Earnings,"[""['CAT', 'WHR']""]","{'CAT': 1, 'WHR': 1}",positive,"{'CAT': 0.041727556550675615, 'WHR': 0.0997842143806742}"
2010-01-14,U.S. Stocks Rise as Technology Shares Gain Ahead of Intel Earnings,"[""['SPY']""]",{'SPY': 0},neutral,{'SPY': 0.002704000669073947}
2011-05-05,Stocks Post Biggest Three-Day Drop Since March,"[""['^GSPC']""]",{'^GSPC': -1},negative,{'^GSPC': -0.009069835815006422}
2011-11-14,Copper Climbs as Japan's Economy Grows for the First Time in a Year,"[""['^N225']""]",{'^N225': 1},positive,{'^N225': 0.010479862118909056}
2011-08-24,"Treasuries Drop, Driving Yields on 10-Year Notes up 14 Basis Points to 2.30 Percent","[""['^TNX']""]",{'^TNX': 1},positive,{'^TNX': 0.05755727735588123}
2011-09-30,U.S. Dollar Strengthens as Treasuries Advance,"[""['UUP', 'GOVT']""]",{'UUP': 1},positive,{'UUP': 0.010416707524540492}
2011-09-13, Societe Generale Claims Resistance to Dollar Financing Freeze,"[""['SCGLY']""]",{'SCGLY': 1},positive,{'SCGLY': 0.13439625210676165}
2011-06-22,Bernanke Suggests Additional Actions to Stimulate Economy if Necessary,"[""['SPY']""]",{'SPY': -1},negative,{'SPY': -0.006025477642138677}
2010-03-24,Euro Hits 10-Month Low Against Dollar Amid European Debt Concerns,"[""['^GSPC', '^GDAXI']""]","{'^GSPC': -1, '^GDAXI': 1}",neutral,"{'^GSPC': -0.005493304207041971, '^GDAXI': 0.0036112689638685413}"
2011-10-13, Euro Falls 0.2% to $1.3768 and Loses 0.7% to 105.83 Yen,"[""['EURUSD=X']""]",{'EURUSD=X': 1},positive,{'EURUSD=X': 0.010716381109662443}
2011-03-15, Solar-Power Stocks Rallied on Speculation that Clean Energy Will Benefit,"[""['TAN']""]",{'TAN': 1},positive,{'TAN': 0.08751611340682786}
2011-07-05, Crude Oil Jumps 2.1% to a Three-Week High,"[""['CL=F']""]",{'CL=F': 1},positive,{'CL=F': 0.02053925529911016}
2011-03-17, U.S. Existing Home Sales in September Indicate Positive Impact on Economy,"[""['^GSPC']""]",{'^GSPC': 1},positive,{'^GSPC': 0.013398228752857344}
2011-03-04," Small Cap Russell 2000 Climbs 0.3%, Nasdaq 100 Index Falls 0.1%","[""['IWM', 'QQQ']""]","{'IWM': 0, 'QQQ': -1}",negative,"{'IWM': -0.0043477713322870315, 'QQQ': -0.0051482128715995}"
2010-11-09,U.S. Stocks Decline for Second Consecutive Day,"[""['SPY']""]",{'SPY': -1},negative,{'SPY': -0.007184611121762274}
2011-01-26,U.S. New-Home Sales Exceed Estimates with 18% Surge in December,"[""['^GSPC']""]",{'^GSPC': 1},positive,{'^GSPC': 0.00422090718967616}
2010-04-15,UPS Boosts Full-Year Forecast on Strong International Shipments,"[""['UPS']""]",{'UPS': 1},positive,{'UPS': 0.05255933955948544}
2010-08-16, BP Shares Fall After Delay in Relief Well Operations,"[""['BP']""]",{'BP': -1},negative,{'BP': -0.013614856986866708}
2011-06-06,"S&P 500 Index Slides 1.1 Percent, Stoxx Europe 600 Index Declines 0.6 Percent","[""['SPY', 'FEZ']""]","{'SPY': -1, 'FEZ': -1}",negative,"{'SPY': -0.010581467412326795, 'FEZ': -0.020949872156368454}"
2011-09-29,S&P 500 Information Technology Index Loses 0.4 Percent,"[""['^GSPC']""]",{'^GSPC': 1},positive,{'^GSPC': 0.008114229792425487}
2010-06-09, Czech Economy Returns to Growth After Contraction,"[""['EZU']""]",{'EZU': 0},neutral,{'EZU': 0.0014057232573470024}
2010-12-17,European Stoxx 600 Index Falls Amid Triple Witching Volatility,"[""['^STOXX']""]",{'^STOXX': 0},neutral,{'^STOXX': -0.004214787728633151}
2011-01-19, MSCI Emerging Markets Index Edges Up; Shanghai Composite Leads with 1.8% Gain,"[""['EEM']""]",{'EEM': 0},neutral,{'EEM': -0.0077309378831954545}
2010-11-04,Gold Prices Soar to Record High Amid Commodities Rally,"[""['GLD']""]",{'GLD': 1},positive,{'GLD': 0.03389823825188132}
2010-08-30,Global M&A Activity Rises 25% Year-Over-Year,"[""['ACWI']""]",{'ACWI': -1},negative,{'ACWI': -0.015789465722802487}
2010-12-14,10-Year Treasury Yields Hit Highest Level Since May,"[""['^TNX']""]",{'^TNX': 1},positive,{'^TNX': 0.05239108490257727}
2011-04-01,Ireland Refuses to Force Losses on Senior Bondholders Despite Financial Strain,"[""['EIRL']""]",{'EIRL': 1},positive,{'EIRL': 0.028302107905481932}
2010-05-05, British Pound Strengthens Against Euro on Eve of UK Election,"[""['EWU']""]",{'EWU': -1},negative,{'EWU': -0.03022487656891326}
2010-11-12, Euro Recovers from Six-Week Low on European Debt Support Speculation,"[""['EZU']""]",{'EZU': 0},neutral,{'EZU': -0.00526023147789767}
2010-06-01, European Central Bank Predicts Bank Losses and Modest Earnings Ahead,"[""['EFA']""]",{'EFA': -1},negative,{'EFA': -0.009933756883014233}
2011-08-16,U.S. Stocks Break Three-Day Winning Streak,"[""['SPY']""]",{'SPY': -1},negative,{'SPY': -0.00853891944006957}
2010-06-10, ECB Continues Debt Purchases and Fund Injections,"[""['^GDAXI']""]",{'^GDAXI': 1},positive,{'^GDAXI': 0.012003816993191085}
2010-09-28,"Gold Prices Surge to Record Highs Near $1,312 an Ounce","[""['GLD']""]",{'GLD': 1},positive,{'GLD': 0.008917276219480907}
2011-04-11, U.S. Treasury Prepares to Sell $32 Billion of Three-Year Notes,"[""['^GSPC']""]",{'^GSPC': 0},neutral,{'^GSPC': -0.0027933795260068894}
2011-12-30,Treasury Yields Advance for a Second Session,"[""['^TNX']""]",{'^TNX': -1},negative,{'^TNX': -0.013705800892580333}
2010-02-10,Treasury Yields Rise Following $25 Billion Auction,"[""['^TNX']""]",{'^TNX': 1},positive,{'^TNX': 0.01679056164278747}
2010-07-27,S&P 500 Rebounds on Positive Second-Quarter Earnings Reports,"[""['^GSPC']""]",{'^GSPC': 0},neutral,{'^GSPC': -0.0010493573466290318}
2010-04-05,"U.S. Job Growth Strongest in Three Years, Says Geithner","[""['SPY']""]",{'SPY': 1},positive,{'SPY': 0.008149461095489308}
2010-05-18,European Stocks Close Higher Before BaFin Confirms Ban,"[""['EXSA.DE']""]",{'EXSA.DE': 1},positive,{'EXSA.DE': 0.011787889832026055}
2010-07-07,Asian Stocks Poised for Declines After U.S. Market Slump,"[""['^AXJO', '^HSI', '^N225', '^GSPC']""]","{'^AXJO': 0, '^HSI': -1, '^N225': 0, '^GSPC': 1}",neutral,"{'^AXJO': -0.005027945910757392, '^HSI': -0.01130489350990449, '^N225': -0.006252880496683155, '^GSPC': 0.03133081639370272}"
2010-04-23," MSCI Emerging Markets Index Gains, Russian Stocks Rise","[""['EEM', 'ERUS']""]",{'EEM': 0},neutral,{'EEM': 0.00536965645646359}
2011-04-20,Technology Shares Lead Gains After Intel's Revenue Forecast,"[""['INTC']""]",{'INTC': 1},positive,{'INTC': 0.07804590830560065}
2011-01-18, Irish Bond Yields Surge as Prime Minister Faces Confidence Vote,"[""['EIRL']""]",{'EIRL': 1},positive,{'EIRL': 0.006205081295006298}
2011-09-29, U.S. Federal Reserve Pledges to Keep Rates Near Zero Through Mid-2013,"[""['SPY']""]",{'SPY': 1},positive,{'SPY': 0.007903527945559263}
2011-05-26, India's Bombay Stock Exchange Rises After Tata Steel Posts Profit Gain.,"[""['^BSESN', 'TTM']""]",{'^BSESN': 1},positive,{'^BSESN': 0.011060555471472444}
2010-07-01,Yen Hits Seven-Month High Against U.S. Dollar,"[""['^N225', 'USDJPY=X']""]","{'^N225': -1, 'USDJPY=X': -1}",negative,"{'^N225': -0.020361012062774297, 'USDJPY=X': -0.009385975666519442}"
2011-07-19," Asia Stocks React to U.S., Greece Debt Developments.","[""['^AORD', '^GSPC', 'GREK']""]","{'^AORD': 0, '^GSPC': 1}",positive,"{'^AORD': -0.00011013458683128974, '^GSPC': 0.01630870818887753}"
2010-01-07, Australian Dollar Gains on Retail Sales Data,"[""['EWA']""]",{'EWA': 0},neutral,{'EWA': -0.004606081433332854}
2011-06-21, PBOC Needs to Act on Mid-Year Cash Demand Peak,"[""['GXC']""]",{'GXC': 1},positive,{'GXC': 0.021685791555561273}
2011-12-01,"U.S. Expected to Add 125,000 Jobs in November, Unemployment Rate Holds at 9%","[""['^GSPC']""]",{'^GSPC': 0},neutral,{'^GSPC': -0.0019086457924624156}
2010-07-05,Euro Weakens Against Yen; Swiss Franc Strengthens Versus Euro,"[""['FXE', 'FXY', 'FXF']""]","{'FXE': 1, 'FXY': 0, 'FXF': -1}",neutral,"{'FXE': 0.002484687412902753, 'FXY': -0.002386605229571459, 'FXF': -0.005436420745020598}"
2010-08-02, U.S. Military Strengthens Presence in Eastern Europe,"[""['SPY']""]",{'SPY': 1},positive,{'SPY': 0.022581108103171044}
2010-02-04, European Stocks Decline Sharply; Stoxx 600 Index Down 2.7%,"[""['^STOXX']""]",{'^STOXX': -1},negative,{'^STOXX': -0.026864463160424457}
2011-12-14,Italy's Five-Year Yield Rises to a 14-Year High at Auction,"[""['EWI']""]",{'EWI': -1},negative,{'EWI': -0.021043721328899867}
2011-12-28," Gold for February Delivery Declines 2% to Settle at $1,564.10 an Ounce","[""['GLD']""]",{'GLD': -1},negative,{'GLD': -0.02504683229674176}
2010-02-10, China's Shanghai Composite Index Rises for Second Day,"[""['000001.SS']""]",{'000001.SS': 1},positive,{'000001.SS': 0.011413957925254792}
2011-02-14, Italian 10-Year Bond Yield Climbs to 4.83 Percent,"[""['EWI']""]",{'EWI': 0},neutral,{'EWI': -0.004848884233290107}
2010-02-04, Gold Futures Experience Largest Decline Since 2008,"[""['GLD']""]",{'GLD': -1},negative,{'GLD': -0.03983435439949368}
2010-04-05, U.S. Corporate Credit Risk Indicator Falls to Two-Week Low,"[""['^GSPC']""]",{'^GSPC': 1},positive,{'^GSPC': 0.00792799084446738}
2011-03-07, West Texas Intermediate Falls for a Third Day Amid Concerns of Rising Global Supplies,"[""['CL=F']""]",{'CL=F': 1},positive,{'CL=F': 0.00976828471889668}
2010-12-21,Commodities Including Copper and Cotton Hit Record Prices,"[""['HG=F', 'CT=F']""]","{'HG=F': 1, 'CT=F': 1}",positive,"{'HG=F': 0.01666472359734894, 'CT=F': 0.032442253817865474}"
2010-03-31, U.S. Grain Prices Drop After Inventory and Planting Reports Exceed Expectations,"[""['^GSPC']""]",{'^GSPC': 0},neutral,{'^GSPC': -0.00327287474868454}
2011-01-25,Treasuries and Stocks Rise Ahead of Obama's State of the Union Address,"[""['^GSPC', '^IRX']""]","{'^GSPC': 0, '^IRX': 0}",neutral,"{'^GSPC': 0.0002634624737614111, '^IRX': 0.0}"
2011-11-25,German Finance Minister Suggests Easing Bondholder Provisions in Rescue Fund,"[""['EWG']""]",{'EWG': 0},neutral,{'EWG': -0.0076585742459169825}
2010-05-05,U.S. Service Industries and Job Growth Show Signs of Sustained Recovery,"[""['^GSPC']""]",{'^GSPC': -1},negative,{'^GSPC': -0.006586554728659322}
2011-05-27, Gold Futures Rise to Three-Week High as Dollar's Slump Spurs Demand,"[""['GC=F', 'DX-Y.NYB']""]","{'GC=F': 1, 'DX-Y.NYB': -1}",neutral,"{'GC=F': 0.008865247942688947, 'DX-Y.NYB': -0.007941840890523522}"
2010-10-06," Technology Shares Fall, Dragging Down Market Index","[""['^GSPC']""]",{'^GSPC': 0},neutral,{'^GSPC': -0.0006720045633211713}
2011-07-20,Italian and Spanish Bonds Rally Ahead of European Debt-Crisis Summit,"[""['EWI', 'EWP']""]","{'EWI': 1, 'EWP': 1}",positive,"{'EWI': 0.027476031357709152, 'EWP': 0.035864946246183305}"
2011-09-23,Federal Reserve Announces Plan to Replace Shorter-Term Treasuries with Longer-Term Debt,"[""['SPY']""]",{'SPY': 1},positive,{'SPY': 0.006024992178231159}
2011-08-23, S&P's GSCI Index of 24 Raw Materials Rises 1 Percent,"[""['^GSPC']""]",{'^GSPC': 1},positive,{'^GSPC': 0.034284877594586316}
2011-01-17,"Spanish Bonds Drop, Debates on Debt-Crisis Strategy Ensue","[""['EWP']""]",{'EWP': 1},positive,{'EWP': 0.015348713949921988}
2011-05-02, MSCI Emerging Markets Index Closes at Highest Level Since June 2008,"[""['EEM']""]",{'EEM': 0},neutral,{'EEM': 0.00020011388625884585}
2010-04-05,S&P 500 Reaches Highest Close Since September 2008,"[""['^GSPC']""]",{'^GSPC': 1},positive,{'^GSPC': 0.00792799084446738}
2010-05-03, Brazilian Interest Rate Futures Soar on Inflation Concerns,"[""['EWZ', 'ACWI']""]","{'EWZ': 0, 'ACWI': 1}",positive,"{'EWZ': -0.006365961628420624, 'ACWI': 0.011978847732043718}"
2011-08-19,Euro Gains Against Dollar Amid Speculation of Federal Reserve Intervention,"[""['FXE', 'UUP']""]","{'FXE': 1, 'UUP': 0}",positive,"{'FXE': 0.003990685300200525, 'UUP': -0.002371775562672207}"
2010-08-05, Barclays Plc Shares Fall Due to Investment-Banking Revenue Drop,"[""['BCS']""]",{'BCS': -1},negative,{'BCS': -0.04191612940951839}
2010-08-17, Stryker Corp. in Talks to Acquire Boston Scientific's Pain-Management Unit,"[""['SYK', 'BSX']""]","{'SYK': 1, 'BSX': 1}",positive,"{'SYK': 0.004302261149719211, 'BSX': 0.06032914318112814}"
2011-12-23,"U.S. Stocks Rise, Erasing S&P 500's 2011 Decline","[""['^GSPC']""]",{'^GSPC': 1},positive,{'^GSPC': 0.009035052675189448}
2010-03-23,Germany and France Support IMF Involvement in Greek Aid Package,"[""['EWG', 'EWQ', 'ACWI']""]","{'EWG': 0, 'EWQ': 0, 'ACWI': 1}",neutral,"{'EWG': 0.004207565686631831, 'EWQ': 0.00321584611378678, 'ACWI': 0.006478617552227561}"
2010-08-25, 10-Year Treasury Yields Unchanged at 0.63%,"[""['^TNX']""]",{'^TNX': 1},positive,{'^TNX': 0.015606255782771417}
2010-05-14, Banks and Basic Resources Stocks Lead European Market Declines,"[""['VGK']""]",{'VGK': -1},negative,{'VGK': -0.032711107436265596}
2010-07-08, U.S. and German Bond Yields Increase,"[""['SPY', 'EWG']""]","{'SPY': 1, 'EWG': 1}",positive,"{'SPY': 0.009895338130212927, 'EWG': 0.005572420000786726}"
2011-10-14,MSCI All-Country World Index Extends Weekly Gain to 5.5 Percent,"[""['ACWI']""]",{'ACWI': 1},positive,{'ACWI': 0.018984092623775206}
2010-04-19, Bank Bond Default Swaps Increase Amid Goldman Fraud Charges,"[""['GS']""]",{'GS': 1},positive,{'GS': 0.016303584586809583}
2011-09-01, First Word Government and Rates News Updates,"[""['ACWI']""]",{'ACWI': -1},negative,{'ACWI': -0.006868165006890803}
2010-06-18,Commodity and Financial Stocks Lead S&P 500 Gains,"[""['SPY', 'XLF', 'GSG']""]","{'SPY': 1, 'XLF': 1, 'GSG': 0}",positive,"{'SPY': 0.0069900823214834595, 'XLF': 0.008840326395379128, 'GSG': 0.0038233820386766038}"
2010-01-29,Oil Prices Fall for Fourth Consecutive Day as Dollar Strengthens,"[""['CL=F']""]",{'CL=F': 0},neutral,{'CL=F': -0.010184682322328054}
2011-05-10, Cost of Protecting U.S. Company Bonds from Default Declines,"[""['SPY']""]",{'SPY': 1},positive,{'SPY': 0.008536221180488468}
2010-09-22, S&P 500 Falls Due to Tech and Financial Sector Weakness,"[""['SPY']""]",{'SPY': 0},neutral,{'SPY': -0.004913134999640523}
2010-11-02,Dollar Weakens as Investors Anticipate Fed Economic Boost,"[""['USD', 'FED', '^GSPC']""]","{'USD': 0, '^GSPC': 1}",positive,"{'USD': 0.004801910270678, '^GSPC': 0.007759284493458862}"
2011-01-11, Gold Sees Minor Price Decline,"[""['GLD']""]",{'GLD': 1},positive,{'GLD': 0.0058903114649804245}
2011-07-18, European Bank Stocks Drop Amid Debt Crisis,"[""['FEZ']""]",{'FEZ': -1},negative,{'FEZ': -0.019386251829325185}
2011-05-10,"Stocks Rise Amid Improving Earnings, S&P 500 Up for Third Day","[""['SPY']""]",{'SPY': 1},positive,{'SPY': 0.008536221180488468}
2010-04-06," Travelers Cos. Shares Downgraded, Leading Dow Jones Lower","[""['TRV']""]",{'TRV': -1},negative,{'TRV': -0.013875519328263253}
2011-01-17,MSCI Emerging Markets Index and Brazil's Bovespa Experience Losses,"[""['EEM', 'EWZ']""]","{'EEM': 0, 'EWZ': 0}",neutral,"{'EEM': 0.002929469807601004, 'EWZ': 0.0}"
2010-02-26," Woolworths Announces Share Buyback, Shares Climb 5.5 Percent","[""['WOW.AX']""]",{'WOW.AX': 1},positive,{'WOW.AX': 0.054616890229499226}
2011-05-25,Exxon Mobil Leads Gains in Energy Stocks in S&P 500,"[""['XOM']""]",{'XOM': 1},positive,{'XOM': 0.008241710923753365}
2010-11-01, National Aluminium Co. Reports 41% Increase in Q2 Net Income,"[""['NATIONALUM.NS']""]",{'NATIONALUM.NS': 1},positive,{'NATIONALUM.NS': 0.01059071555368396}
2010-05-12,"S&P 500 Surges 1.4%, Reaching Highest Close Since May 4","[""['^GSPC']""]",{'^GSPC': 1},positive,{'^GSPC': 0.013739523915341278}
2011-08-16," Fitch Affirms AAA Credit Rating for U.S., Citing Central Role in Global Financial System","[""['^GSPC', 'C']""]","{'^GSPC': -1, 'C': -1}",negative,"{'^GSPC': -0.00973854541245922, 'C': -0.04253291557890326}"
2010-04-13,U.S. Stocks Rise as Earnings Optimism Boosts S&P 500 and Dow Jones,"[""['SPY']""]",{'SPY': 0},neutral,{'SPY': 0.0007516859292642231}
2011-12-29,U.S. Home Sales Rise More Than Economists Forecast,"[""['^GSPC']""]",{'^GSPC': 1},positive,{'^GSPC': 0.01070708742195392}
2010-08-11,U.S. Stocks Plunge as Investors Fear Weakening Economic Recovery,"[""['SPY']""]",{'SPY': -1},negative,{'SPY': -0.027406817570276187}
2011-05-11,Concern Over Europe's Debt Crisis Deepens,"[""['VGK']""]",{'VGK': -1},negative,{'VGK': -0.017745828480361103}
2010-07-01, Crude Oil Settles at Lowest Price Since Early June,"[""['CL=F']""]",{'CL=F': -1},negative,{'CL=F': -0.03543567899646671}
2010-07-30,IMF Stress Tests Suggest U.S. Banks May Need Additional Capital,"[""['^GSPC']""]",{'^GSPC': 0},neutral,{'^GSPC': 6.349921218862242e-05}
2010-02-26,UK Economy Exits Recession Faster Than Estimated,"[""['EWU']""]",{'EWU': 0},neutral,{'EWU': 0.00393710498577593}
2010-05-21,"U.S. Stocks Rebound, S&P 500 Climbs 1.5%","[""['^GSPC']""]",{'^GSPC': 1},positive,{'^GSPC': 0.015024380686144978}
2010-06-15,New York Manufacturing Shows 11th Month of Growth,"[""['^NYA']""]",{'^NYA': 1},positive,{'^NYA': 0.025214200495402128}
2011-09-27, S&P 500 and Nasdaq 100 Show Slight Rise,"[""['^GSPC', '^NDX']""]","{'^GSPC': 1, '^NDX': 1}",positive,"{'^GSPC': 0.010688382331855317, '^NDX': 0.008624710993507145}"
2010-10-28,Fed's John Williams Advocates for 'Goldilocks Economy',"[""['SPY']""]",{'SPY': 0},neutral,{'SPY': 0.0001692541921844981}
2011-02-03, Gold and Silver Prices Surge Amidst Egyptian Conflict,"[""['GLD', 'SLV', 'EGPT']""]","{'GLD': 1, 'SLV': 1, 'EGPT': 1}",positive,"{'GLD': 0.013415101885317249, 'SLV': 0.02166848573122082, 'EGPT': 0.0033631958825870445}"
2011-09-22,MSCI All-Country World Index Plunges 4.5 Percent,"[""['ACWI']""]",{'ACWI': -1},negative,{'ACWI': -0.04122403000601216}
2010-08-13, Greek and Spanish Bond Yields Surge Amid Debt Concerns,"[""['GREK', 'EWP']""]",{'EWP': -1},negative,{'EWP': -0.015698555906652256}
2011-11-28, Silver and Copper Lead Commodity Gains.,"[""['SLV', 'COPX']""]","{'SLV': 1, 'COPX': 1}",positive,"{'SLV': 0.03543045257592481, 'COPX': 0.05207479435974416}"
2010-01-20,Shanghai Composite Index Hits Year's Lowest Level; Bovespa Sees Major Drop,"[""['000001.SS']""]",{'000001.SS': -1},negative,{'000001.SS': -0.029266280457856286}
